"m";"condition";"task";"participant";"z";"X";"y"
"sep";"str";"month";"Co4";95.4022187023621;29.1222467678955;61.4234025914512
"apr";"tr";"month";"Co4";36.3409777890836;31.3336274646351;10.3729440641069
"aug";"tr";"month";"Co4";43.5545634807651;29.1289875232162;21.0989281497574
"dec";"tr";"month";"Co4";24.3926218353009;28.6934333805462;55.6754053661802
"feb";"tr";"month";"Co4";24.3087775642188;28.3191551483261;62.9999432888509
"jan";"tr";"month";"Co4";23.7276210354093;19.5819327022358;56.8489626612374
"jul";"tr";"month";"Co4";54.3100665929746;38.2052715240767;13.015032233626
"jun";"tr";"month";"Co4";55.5487773642829;74.1136435074746;49.8909610741444
"mar";"tr";"month";"Co4";47.2264050435065;6.09218144897483;33.4420065813304
"may";"tr";"month";"Co4";46.8934963507734;54.5870955123171;45.8935457128448
"nov";"tr";"month";"Co4";55.5457769171819;83.8682490493692;45.5657181220995
"oct";"tr";"month";"Co4";49.2975658628294;63.3086606155429;12.5746476419249
"sep";"tr";"month";"Co4";61.7272225197279;47.6036159008689;18.1326938209192
"apr";"hd";"crazy";"Co5";19.1027921170353;21.3448316045563;28.6329089451334
"aug";"hd";"crazy";"Co5";10.3722385883344;31.271270636545;9.98554940510066
"dec";"hd";"crazy";"Co5";7.22841614740048;17.79510834347;12.38572543328
"feb";"hd";"crazy";"Co5";19.5682566077478;13.2507598995599;41.2680729770455
"jan";"hd";"crazy";"Co5";24.0069434400411;19.8372511596766;24.3810370282321
"jul";"hd";"crazy";"Co5";13.1782649338472;16.3795757712392;24.4709155391252
"jun";"hd";"crazy";"Co5";9.74251849711699;19.0058725132845;20.5484273157508
"mar";"hd";"crazy";"Co5";13.856406460551;17.7640424233888;34.6429690622436
"may";"hd";"crazy";"Co5";22.544400635191;26.8471792391955;22.2948629925894
"nov";"hd";"crazy";"Co5";39.7355843881359;24.5212237857404;27.8636771777486
"oct";"hd";"crazy";"Co5";16.5126214353344;12.9245918991718;14.7438183232835
"sep";"hd";"crazy";"Co5";9.94568583189046;11.2660618767461;21.4898549146636
"apr";"str";"crazy";"Co5";9.94568583189046;17.3293111576266;12.0483838065952
"aug";"str";"crazy";"Co5";15;23.059808676011;12.9846208012815
"dec";"str";"crazy";"Co5";4;10.8962395928546;19.1579861262112
"feb";"str";"crazy";"Co5";16.820126832657;9.18717308423135;14.3212373638625
"jan";"str";"crazy";"Co5";27.7788888666676;2.9488768109231;15.4781611086424
"jul";"str";"crazy";"Co5";23.895606290697;15.0366897331804;5.29157762623067
"jun";"str";"crazy";"Co5";13.3759734848222;13.0321273040446;11.0737804021432
"mar";"str";"crazy";"Co5";9.74251849711699;15.0817939852592;20.4889931852875
"may";"str";"crazy";"Co5";17.5760253375633;12.2775523625694;10.0950587807216
"nov";"str";"crazy";"Co5";33;8.92213669565154;19.158017518648
"oct";"str";"crazy";"Co5";10.3722385883344;4.00294080457468;8.58365028548523
"sep";"str";"crazy";"Co5";14.0593978059754;20.4735675067641;18.3476717081523
"apr";"tr";"crazy";"Co5";13.735598518691;15.4712975140182;12.9363471731088
"aug";"tr";"crazy";"Co5";15.5214904782584;31.3490297274647;19.1002059864292
"dec";"tr";"crazy";"Co5";26.3739138796905;23.0182590340384;19.8137755285441
"feb";"tr";"crazy";"Co5";9.2736184954957;23.0377731585041;14.5770374343177
"jan";"tr";"crazy";"Co5";10.8934230922455;6.30189122145618;17.7984069604951
"jul";"tr";"crazy";"Co5";12.7801930084539;21.6651380400841;17.5583767685294
"jun";"tr";"crazy";"Co5";7.14142842854285;10.5420545575278;5.37998848742263
"mar";"tr";"crazy";"Co5";11.056672193748;13.0972067345914;21.2278504434471
"may";"tr";"crazy";"Co5";11;12.2613480145116;14.513111009294
"nov";"tr";"crazy";"Co5";14.4308696896618;23.5649048351045;9.02993064964791
"oct";"tr";"crazy";"Co5";12.396235987858;18.9882978051053;9.98662595430457
"sep";"tr";"crazy";"Co5";5.71547606649408;15.0053699683502;10.6738203307637
"apr";"hd";"month";"Co5";40.4505871403618;15.1340289927307;39.4524474196809
"aug";"hd";"month";"Co5";30.1261237688046;40.5330815926074;35.7115336196785
"dec";"hd";"month";"Co5";23.9095517872391;5.2099218398064;32.4549820126582
"feb";"hd";"month";"Co5";28.6006992921502;9.51384061814363;23.0753096964562
"jan";"hd";"month";"Co5";44.497190922574;36.5658893762697;27.4957182610982
"jul";"hd";"month";"Co5";37.6031913539263;34.6610563412123;20.222604753294
"jun";"hd";"month";"Co5";50.0491425167971;23.658333953396;14.6181569661235
"mar";"hd";"month";"Co5";42.3083916026124;22.9064855694868;31.0572060983978
"may";"hd";"month";"Co5";24.6102959483763;27.0903164848082;53.4712950085572
"nov";"hd";"month";"Co5";24.0416305603426;29.4637981645119;24.6004148710416
"oct";"hd";"month";"Co5";38.9615194775563;14.5389597254283;38.7425188366747
"sep";"hd";"month";"Co5";51.87404617597;30.512813905495;20.2969079740314
"apr";"str";"month";"Co5";18.2117178395303;13.2073802957629;7.05169267236126
"aug";"str";"month";"Co5";22.1810730128188;17.6963005875965;9.16013539007066
"dec";"str";"month";"Co5";18.9824480332051;14.6004521226191;10.1838410153913
"feb";"str";"month";"Co5";15.305227865014;12.4510710281191;9.13810214467014
"jan";"str";"month";"Co5";28.5832118559129;13.921178999997;31.8772415930012
"jul";"str";"month";"Co5";25.5913396809676;9.84363393448104;12.4419940110485
"jun";"str";"month";"Co5";18.4932420089069;14.8815838218526;6.25925173261349
"mar";"str";"month";"Co5";22.3215142855497;5.67130007275307;21.7808629952479
"may";"str";"month";"Co5";26.4386081328046;13.3103814217437;14.4947126448011
"nov";"str";"month";"Co5";19.1376592090046;14.0286087039292;9.68216247671114
"oct";"str";"month";"Co5";15.0332963783729;19.2127603442424;10.8764504156488
"sep";"str";"month";"Co5";22.4703508354157;16.9172812517287;13.4333018060326
"apr";"tr";"month";"Co5";33.2603367391252;17.1480405818284;17.2205763959522
"aug";"tr";"month";"Co5";16.9901932498329;30.514196707307;23.0677602983038
"dec";"tr";"month";"Co5";26.8390263112009;31.4919575417813;29.2649600597774
"feb";"tr";"month";"Co5";40.4917687108545;49.9746030872031;25.8198506897573
"jan";"tr";"month";"Co5";33.7144874893074;34.4968799349299;27.433741002278
"jul";"tr";"month";"Co5";19.4679223339318;9.52008382434386;9.61062705129241
"jun";"tr";"month";"Co5";15.6843871413581;23.1783818602557;15.2554437282031
"mar";"tr";"month";"Co5";24.8797106092495;17.9720910636548;12.6869394449052
"may";"tr";"month";"Co5";20.5993527406405;40.416223294247;9.89404106561285
"nov";"tr";"month";"Co5";16.2557682070089;38.1142151570394;11.6737980101965
"oct";"tr";"month";"Co5";26.4449112937316;38.4740078282139;25.3330918260871
"sep";"tr";"month";"Co5";24.9449393665328;34.4178340948578;20.242890506194
"apr";"hd";"crazy";"Co6";66.4147323014003;52.9359700362453;31.5170891693236
"aug";"hd";"crazy";"Co6";50.3587132480567;75.7607341637216;173.839337166607
"dec";"hd";"crazy";"Co6";48.363209157375;99.8072565244436;67.6560451124083
"feb";"hd";"crazy";"Co6";41.3067791046458;17.9355580153384;15.3194846520597
"jan";"hd";"crazy";"Co6";28.8256251739085;54.4453695593341;14.6910313491608
"jul";"hd";"crazy";"Co6";26.5377090194312;36.9745855703311;76.0803614678199
"jun";"hd";"crazy";"Co6";50.4182506638221;51.0451030508375;100.041278899584
"mar";"hd";"crazy";"Co6";28.0163642656692;49.5172857719861;99.4731497097588
"may";"hd";"crazy";"Co6";25.6953303150592;65.1141251238538;56.2176600660488
"nov";"hd";"crazy";"Co6";34.3256463886698;51.9994360567362;81.7975232624739
"oct";"hd";"crazy";"Co6";101.157879903973;51.6580997705293;64.5916683797544
"sep";"hd";"crazy";"Co6";77.6552209019673;18.9531308603996;51.9110717096786
"apr";"str";"crazy";"Co6";52.8929736984665;182.121904537458;88.4944909303573
"aug";"str";"crazy";"Co6";87.7966400268256;125.652142441272;64.060101462326
"dec";"str";"crazy";"Co6";109.416634932719;168.873857543018;82.8894163914808
"feb";"str";"crazy";"Co6";27.1354626519124;30.5780274121314;50.922585946564
"jan";"str";"crazy";"Co6";193.115466323475;78.4498698633612;41.9542903688656
"jul";"str";"crazy";"Co6";82.483836800511;50.3786150388611;68.8517896846284
"jun";"str";"crazy";"Co6";69.2314957226839;13.8313998073574;64.4062819736152
"mar";"str";"crazy";"Co6";64.1248781675256;16.0817796964105;104.492962692144
"may";"str";"crazy";"Co6";74.979997332622;16.7023602727147;90.926981140593
"nov";"str";"crazy";"Co6";75.1903140925301;78.3270091989413;32.9407852396579
"oct";"str";"crazy";"Co6";94.6092842519521;106.86086185102;99.6848826277749
"sep";"str";"crazy";"Co6";81.4166240190949;31.2266076087391;110.952942698127
"apr";"tr";"crazy";"Co6";81.6511890095096;40.808374383371;80.0276787710739
"aug";"tr";"crazy";"Co6";33.9742549587184;76.3316445110052;100.645697012544
"dec";"tr";"crazy";"Co6";41.9076365356005;21.1294237298723;23.7346444632066
"feb";"tr";"crazy";"Co6";15.0996688705415;29.2707518924834;48.2828982392914
"jan";"tr";"crazy";"Co6";91.0091570484348;80.4126685023114;39.6281489384284
"jul";"tr";"crazy";"Co6";25.8585898042926;64.1107196761376;32.1855230204869
"jun";"tr";"crazy";"Co6";28.8039349163733;22.3492368248692;39.7128878458442
"mar";"tr";"crazy";"Co6";79.6492310069595;127.166892993873;114.240161773923
"may";"tr";"crazy";"Co6";46.1049527346755;62.500547195883;60.0100334634873
"nov";"tr";"crazy";"Co6";52.4936504096765;75.4818609886783;64.588697797552
"oct";"tr";"crazy";"Co6";36.1236303085206;36.9327764824664;65.8015433234406
"sep";"tr";"crazy";"Co6";160.607959537087;77.2356474361901;92.6540932140674
"apr";"hd";"month";"Co6";37;48.9791497079546;74.6711771927805
"aug";"hd";"month";"Co6";70.4556598152341;121.235085623117;30.2728114257166
"dec";"hd";"month";"Co6";46.3779760949814;55.045402067886;43.9024844746266
"feb";"hd";"month";"Co6";31.298296013255;53.1494782672219;31.1634619475034
"jan";"hd";"month";"Co6";45.8430292774521;69.760558741826;22.2965890529207
"jul";"hd";"month";"Co6";41.8359892915179;280.086338781351;26.300733704225
"jun";"hd";"month";"Co6";28.2016547977833;38.2060738826095;15.9273551045392
"mar";"hd";"month";"Co6";32.6534837345114;72.5420908312346;53.3578921684637
"may";"hd";"month";"Co6";84.7835479323672;86.962238448953;285.818168514027
"nov";"hd";"month";"Co6";26.74571616789;89.5084073357586;27.9049347267843
"oct";"hd";"month";"Co6";83.7152913152669;77.4978223907366;34.5293055712362
"sep";"hd";"month";"Co6";51.6849430040639;92.7841900100566;56.3773195071936
"apr";"str";"month";"Co6";54.8117992163488;140.317285642538;29.3381293441839
"aug";"str";"month";"Co6";87.6812408671319;191.083070612434;257.483975326164
"dec";"str";"month";"Co6";65.2399417534994;45.5915852400488;34.8649061063341
"feb";"str";"month";"Co6";32.6955654485436;98.4369216890802;12.4801439287654
"jan";"str";"month";"Co6";22.9782505861521;93.6429925403115;20.5485204168676
"jul";"str";"month";"Co6";34.9511563947938;67.2124521514131;49.2130809116549
"jun";"str";"month";"Co6";20.2546291005291;58.2108694918877;24.1309156279469
"mar";"str";"month";"Co6";67.8595362986417;50.6415692431895;77.2089533838826
"may";"str";"month";"Co6";129.2504029652;106.156546804835;148.533253888074
"nov";"str";"month";"Co6";24.91819950692;82.2159414128373;62.7691098511528
"oct";"str";"month";"Co6";43.1277173056956;121.382123247436;14.5532906406192
"sep";"str";"month";"Co6";96.6311716442129;145.040080129667;57.7577356617267
"apr";"tr";"month";"Co6";14.142135623731;65.2072625051459;2.49162509379924
"aug";"tr";"month";"Co6";185.352816721696;53.6053750478697;66.5516044047887
"dec";"tr";"month";"Co6";44.3959457608462;61.6006261696954;29.8568282869445
"feb";"tr";"month";"Co6";24.8797106092495;29.053842300752;83.563598156031
"jan";"tr";"month";"Co6";114.232219623012;48.4986656110018;40.0356559376376
"jul";"tr";"month";"Co6";159.764409887392;82.3190711715926;25.9230497336603
"jun";"tr";"month";"Co6";60.3400088388017;25.2725887453704;38.1347359485875
"mar";"tr";"month";"Co6";113.772799912809;41.6261170405973;165.363838747851
"may";"tr";"month";"Co6";60.3158354000009;48.9650458939377;191.479703298009
"nov";"tr";"month";"Co6";122.185651094281;96.3429852309942;29.6842934064526
"oct";"tr";"month";"Co6";102.163268023949;171.927495428935;88.5398429293086
"sep";"tr";"month";"Co6";181.031074680564;115.153562750122;65.2033806929139
"apr";"hd";"crazy";"Co7";52.5388744962559;36.9093378163392;21.7859819406997
"aug";"hd";"crazy";"Co7";119.790094192578;30.216102690465;19.4000715546209
"dec";"hd";"crazy";"Co7";59.5594940654581;56.9886492192076;86.1913489682441
"feb";"hd";"crazy";"Co7";55.6559370897062;29.433344294051;19.5675505474693
"jan";"hd";"crazy";"Co7";86.1099103858938;67.2563846336657;43.6834195866451
"jul";"hd";"crazy";"Co7";130.841825626721;25.3667765216638;37.4996042445571
"jun";"hd";"crazy";"Co7";87.4390263745733;19.6586141934369;45.7010703802
"mar";"hd";"crazy";"Co7";80.593630848432;50.8833208567614;37.1067162377229
"may";"hd";"crazy";"Co7";82.3827449571005;71.1682842899056;53.2194801063473
"nov";"hd";"crazy";"Co7";41.9722130303689;43.3490245291617;60.8246416894476
"oct";"hd";"crazy";"Co7";109.273357533603;41.6603130777469;43.132921397499
"sep";"hd";"crazy";"Co7";56.228699670779;27.4926739483261;48.8438696526162
"apr";"str";"crazy";"Co7";53.3127564472144;63.0325394077722;35.7326457428305
"aug";"str";"crazy";"Co7";44.02556075736;109.797532438916;79.2628895611405
"dec";"str";"crazy";"Co7";69.523976679512;25.3459044616106;64.9897001290866
"feb";"str";"crazy";"Co7";60.5;40.7579404426422;20.9274964789825
"jan";"str";"crazy";"Co7";27.4408454680245;59.8908929837242;50.8491409589565
"jul";"str";"crazy";"Co7";100.642933184601;11.1638708023647;59.4647182013461
"jun";"str";"crazy";"Co7";143.871470417175;31.1245431872818;51.7934577831186
"mar";"str";"crazy";"Co7";56.3234705370091;59.120176523126;24.2401574440197
"may";"str";"crazy";"Co7";91.6187753683709;14.9757749881186;25.776961070287
"nov";"str";"crazy";"Co7";91.3673902440034;19.2868712535004;59.9510687823751
"oct";"str";"crazy";"Co7";46.3644979123754;71.7008018136861;69.619781304777
"sep";"str";"crazy";"Co7";94.9139961579253;71.7393565557806;38.9444512252948
"apr";"tr";"crazy";"Co7";25.703436864876;29.8304742652972;44.5274860368547
"aug";"tr";"crazy";"Co7";45.8911756223351;78.2703838710923;60.7550771941849
"dec";"tr";"crazy";"Co7";38.073394034855;29.4634564408335;22.5454009626539
"feb";"tr";"crazy";"Co7";59.1403697429542;28.8107653209981;65.1710095820723
"jan";"tr";"crazy";"Co7";47.1239500325118;64.9814229567633;51.9173106767729
"jul";"tr";"crazy";"Co7";68.2251175643301;38.6380018682242;52.7531112850658
"jun";"tr";"crazy";"Co7";27.8208554864871;13.9965285162643;57.2750720884786
"mar";"tr";"crazy";"Co7";36.6185290074119;39.5263050668952;62.4577786995676
"may";"tr";"crazy";"Co7";12.396235987858;36.8907255876862;24.4593097363615
"nov";"tr";"crazy";"Co7";33.0794498140462;31.9026075499045;20.9716165200222
"oct";"tr";"crazy";"Co7";45.2437841034545;58.5520717840442;63.3477495327879
"sep";"tr";"crazy";"Co7";60.2736813764239;25.5636353574844;33.8783827714531
"apr";"hd";"month";"Co7";172.156905176644;30.9577507864287;128.347276320187
"aug";"hd";"month";"Co7";49.6210640756524;77.3890399535379;55.5020361614004
"dec";"hd";"month";"Co7";63.1420356550742;34.2618279355684;29.1505142207765
"feb";"hd";"month";"Co7";92.6174929481467;57.635814151424;49.959138237563
"jan";"hd";"month";"Co7";41.3309811158651;29.5214341742463;26.4459092196649
"jul";"hd";"month";"Co7";39.9614397471696;133.609730378208;107.701144081798
"jun";"hd";"month";"Co7";59.5951619960323;70.385363219279;91.8160900030684
"mar";"hd";"month";"Co7";98.5680813786424;22.340889890792;10.1780345523616
"may";"hd";"month";"Co7";165.620801833586;38.1502251435107;134.05247629675
"nov";"hd";"month";"Co7";42.1613962450644;45.0102542079902;36.6992224294971
"oct";"hd";"month";"Co7";46.87127762998;74.8019874428549;85.8364390866074
"sep";"hd";"month";"Co7";82.3098819502656;80.7620174999711;73.5173448465177
"apr";"str";"month";"Co7";109.594327712098;94.3687309034338;145.300183536048
"aug";"str";"month";"Co7";83.0958282145781;30.9312961647961;42.5965855962596
"dec";"str";"month";"Co7";76.0241189798781;39.6424919191385;36.7231673098381
"feb";"str";"month";"Co7";77.6375124107756;88.274092992402;26.3241163466089
"jan";"str";"month";"Co7";71.3039269605819;81.2642426094312;33.3737850652618
"jul";"str";"month";"Co7";101.229113071948;110.053389410815;66.6643912373339
"jun";"str";"month";"Co7";143.488385128089;76.4380171230352;104.958970646447
"mar";"str";"month";"Co7";106.020045274467;108.650082968329;18.8773123553758
"may";"str";"month";"Co7";64.9230313525177;57.8219743688391;66.1032602089713
"nov";"str";"month";"Co7";94.4011829021932;27.5864338118145;21.1609736628753
"oct";"str";"month";"Co7";123.246027657419;28.181084504044;10.8527747863377
"sep";"str";"month";"Co7";106.386089316226;17.5403993710548;46.6643377539397
"apr";"tr";"month";"Co7";100.271298651874;98.425311499981;10.9054911467987
"aug";"tr";"month";"Co7";70.0874453807528;50.1498439203085;66.5895033295539
"dec";"tr";"month";"Co7";40.6078810084939;47.9110892634124;34.2988049159514
"feb";"tr";"month";"Co7";26.4952825989835;47.4293139386162;26.6857386692761
"jan";"tr";"month";"Co7";38.1094913811944;49.2640701511207;34.4994658363759
"jul";"tr";"month";"Co7";49.1019347887637;83.9264851828529;91.4468460197543
"jun";"tr";"month";"Co7";48.6920595853848;40.0091758205782;46.9807249030862
"mar";"tr";"month";"Co7";40.4145188432738;38.924315583155;1.97301097965352
"may";"tr";"month";"Co7";55.4406589667427;65.8310512658534;85.4898252008765
"nov";"tr";"month";"Co7";56.674509261219;22.5828122568933;39.0563971066349
"oct";"tr";"month";"Co7";45.8139352890217;44.9571152266367;11.0280708754656
"sep";"tr";"month";"Co7";29.2161485027259;32.9947959318864;31.8480040601031
"apr";"hd";"crazy";"Co8";58.6934124639782;71.328807656946;23.878520237398
"aug";"hd";"crazy";"Co8";58.4258789692832;46.0930722345883;37.2689519190808
"dec";"hd";"crazy";"Co8";56.8330889535313;27.3752821429726;32.6456966500651
"feb";"hd";"crazy";"Co8";58.806887351738;57.46099684482;13.0837554320794
"jan";"hd";"crazy";"Co8";63.1789785714626;26.5048759860866;18.4426854964046
"jul";"hd";"crazy";"Co8";52.1879615748051;33.677331359249;10.5310131046432
"jun";"hd";"crazy";"Co8";69.8068764521089;48.5409778218187;12.6212429765227
"mar";"hd";"crazy";"Co8";58.8415952650277;57.7929948870229;17.5316406005815
"may";"hd";"crazy";"Co8";65.8609646654729;47.1871169374584;24.3825837683572
"nov";"hd";"crazy";"Co8";24.2950612265127;33.380442778414;8.78008011589456
"oct";"hd";"crazy";"Co8";97.5807358037436;140.157530145159;40.7207663200215
"sep";"hd";"crazy";"Co8";48.8330489183981;61.189903880371;28.3292272316576
"apr";"str";"crazy";"Co8";84.9759769974236;2.33574920687132;18.0062323644019
"aug";"str";"crazy";"Co8";86.9956895483908;6.97248384627447;19.2185071852618
"dec";"str";"crazy";"Co8";35.5058680596133;13.7420840407399;13.8882768702192
"feb";"str";"crazy";"Co8";62.419948734359;9.92774831417938;19.2370684851106
"jan";"str";"crazy";"Co8";85.4805045999769;10.1189875741795;34.5710876797337
"jul";"str";"crazy";"Co8";64.4179064132533;8.10006202760355;17.6464317446635
"jun";"str";"crazy";"Co8";22.2766694099455;10.8620815085826;11.004614905746
"mar";"str";"crazy";"Co8";43.2926090689854;7.66767427586967;10.1222345515615
"may";"str";"crazy";"Co8";47.2757866142913;13.7499435139761;23.7989442467621
"nov";"str";"crazy";"Co8";88.524949402226;10.2399262487851;8.36822056650835
"oct";"str";"crazy";"Co8";54.5061158647969;9.14802341948021;11.8298940411833
"sep";"str";"crazy";"Co8";27.0970478096785;5.7090169157074;13.6014736490058
"apr";"tr";"crazy";"Co8";84.5473240262517;11.8666923030118;14.6984851227091
"aug";"tr";"crazy";"Co8";65.9090282131363;13.619594129447;8.65372742987427
"dec";"tr";"crazy";"Co8";64.4844942602483;16.4264914526878;20.3088846859141
"feb";"tr";"crazy";"Co8";70.3674877577233;10.4510273635319;18.2703508145545
"jan";"tr";"crazy";"Co8";47.2325805632793;10.7577768412174;10.1336038343042
"jul";"tr";"crazy";"Co8";52.1472274750378;6.50981364310008;20.0026401369711
"jun";"tr";"crazy";"Co8";63.8089596634621;11.1450354205793;18.4654973250878
"mar";"tr";"crazy";"Co8";71.895178326969;9.21570410497755;17.8718750301631
"may";"tr";"crazy";"Co8";56.8799906235342;13.593722051193;7.35211692279794
"nov";"tr";"crazy";"Co8";50.0024999375031;16.3744384695425;13.6239584020529
"oct";"tr";"crazy";"Co8";49.291649056069;25.0773618005796;11.4291433268243
"sep";"tr";"crazy";"Co8";55.2237871452752;14.4379125181456;26.0730000119976
"apr";"hd";"month";"Co8";92.5364792933036;216.644903737715;133.898382134395
"aug";"hd";"month";"Co8";65.4064217030713;112.795365464866;116.589648156245
"dec";"hd";"month";"Co8";57.3962832710737;94.2503798699284;16.2876178186263
"feb";"hd";"month";"Co8";56.8975687822716;201.462751034025;47.6894421993684
"jan";"hd";"month";"Co8";77.8095966660497;153.422712379975;35.1137454699185
"jul";"hd";"month";"Co8";40.7952203082665;94.815874063222;59.298003197199
"jun";"hd";"month";"Co8";61.1957242515085;153.739914728724;71.7907299652731
"mar";"hd";"month";"Co8";38.5010822358714;203.212694046504;66.6464542336905
"may";"hd";"month";"Co8";89.1683800458436;157.758748316802;113.085932160177
"nov";"hd";"month";"Co8";62.2334315300064;111.287937083582;21.9564432285248
"oct";"hd";"month";"Co8";56.0119034967866;82.1924075848652;32.0178103489714
"sep";"hd";"month";"Co8";35.0844219941938;137.02992608852;48.9171521527431
"apr";"str";"month";"Co8";98.1512438365743;39.2572145435911;48.5127908047753
"aug";"str";"month";"Co8";11;53.8268630484117;37.7830728997526
"dec";"str";"month";"Co8";13.856406460551;39.0988355289008;37.291102092855
"feb";"str";"month";"Co8";48.3209754316556;73.0832167256742;36.1602175515196
"jan";"str";"month";"Co8";30.4453061516331;38.6837424206716;55.6144151496854
"jul";"str";"month";"Co8";11.056672193748;40.3036860826975;47.6173983286279
"jun";"str";"month";"Co8";33.0592901718513;27.1389890439813;80.7666726977461
"mar";"str";"month";"Co8";24.0069434400411;70.4844606789623;25.3335848457399
"may";"str";"month";"Co8";61.6299440207437;62.094560370857;46.2764947710138
"nov";"str";"month";"Co8";22.9855026774124;40.1624421737399;23.8320569361275
"oct";"str";"month";"Co8";16.0934769394311;67.4290934260504;42.5291813890608
"sep";"str";"month";"Co8";45;26.5416743958608;42.9653481785039
"apr";"tr";"month";"Co8";99.6075633005178;56.2559454617624;50.670068385292
"aug";"tr";"month";"Co8";85.5043858524228;79.0393828215816;33.9263406175575
"dec";"tr";"month";"Co8";118.48206615349;58.9005456488961;44.4022099261628
"feb";"tr";"month";"Co8";66.558245169175;42.0063615089025;50.5601250343559
"jan";"tr";"month";"Co8";91.9528864872296;62.4724535957192;124.521360693022
"jul";"tr";"month";"Co8";95.054370406275;64.3440534224339;46.0646178326673
"jun";"tr";"month";"Co8";94.0226036652889;37.1625659231337;20.0582872245022
"mar";"tr";"month";"Co8";85.0529246998597;53.9605798436821;80.1981388130751
"may";"tr";"month";"Co8";99.4535067255047;36.0691923864839;71.3883412550494
"nov";"tr";"month";"Co8";118.879140306447;74.4826672163506;57.5474554056887
"oct";"tr";"month";"Co8";141.810906961818;82.7659332878455;14.6894598959262
"sep";"tr";"month";"Co8";122.152909639244;44.0021692627333;81.5172029469651
"apr";"hd";"crazy";"Co9";33.6699668349505;35.1608668011857;9.96997694473377
"aug";"hd";"crazy";"Co9";57.1226750073909;48.0518309602213;102.574338987917
"dec";"hd";"crazy";"Co9";49.8021083891034;57.1585725818991;35.6373383793277
"feb";"hd";"crazy";"Co9";25.4345565455084;49.2160052769108;22.0452740309951
"jan";"hd";"crazy";"Co9";22.3755819291179;55.4741711531766;41.3913376780435
"jul";"hd";"crazy";"Co9";85.5199781727443;33.6022310361262;10.8065926418702
"jun";"hd";"crazy";"Co9";52.1600102249479;42.1580660419754;30.1098433814563
"mar";"hd";"crazy";"Co9";32.968419232148;42.1693690793927;21.8843227931189
"may";"hd";"crazy";"Co9";92.2726936856186;34.2088793903507;28.3095662292041
"nov";"hd";"crazy";"Co9";46.1257339598335;10.7397085053812;24.1977128056003
"oct";"hd";"crazy";"Co9";72.3164342778781;72.419287075223;54.1426543383147
"sep";"hd";"crazy";"Co9";13.5;46.0972353878577;36.0114941752774
"apr";"str";"crazy";"Co9";33.6191909480285;40.6565163683954;25.1657084394504
"aug";"str";"crazy";"Co9";72.4200708827785;47.1375180651988;48.4149162518683
"dec";"str";"crazy";"Co9";25.630385612914;29.491698494075;80.3044151161194
"feb";"str";"crazy";"Co9";37.7844765302719;60.218882953745;23.6759885297953
"jan";"str";"crazy";"Co9";38.7255299081454;23.6059757919286;39.3895050383699
"jul";"str";"crazy";"Co9";43.0996906408078;49.1563291837944;29.8139354374013
"jun";"str";"crazy";"Co9";41.1298755975102;17.9149068270037;29.6177943075458
"mar";"str";"crazy";"Co9";99.362551631219;202.338065332916;80.1041374671787
"may";"str";"crazy";"Co9";56.0795565840768;52.3775944872095;42.6240937824032
"nov";"str";"crazy";"Co9";49.3178466683208;36.256569090128;39.5344088932299
"oct";"str";"crazy";"Co9";69.6198008232332;40.3556156429762;37.956956278882
"sep";"str";"crazy";"Co9";46.5215004057264;36.4013966092753;26.695526541141
"apr";"tr";"crazy";"Co9";27.495454169735;33.0981597064993;35.0610954056683
"aug";"tr";"crazy";"Co9";53.591044027897;69.8483831126922;72.3140921038344
"dec";"tr";"crazy";"Co9";18.3371208208922;28.3610794511939;34.1824361494675
"feb";"tr";"crazy";"Co9";32.4499614791759;41.6211768116909;15.4686250163172
"jan";"tr";"crazy";"Co9";31.7109339713187;48.1903901210614;34.4870825307723
"jul";"tr";"crazy";"Co9";40.2119385257662;12.0524465346653;11.1110350836588
"jun";"tr";"crazy";"Co9";12.396235987858;46.7675441509269;52.6037967102143
"mar";"tr";"crazy";"Co9";25.9807621135332;31.6550924614165;46.3732927911806
"may";"tr";"crazy";"Co9";42.1465696508427;16.9349654893792;28.135377667439
"nov";"tr";"crazy";"Co9";25.4558441227157;50.281929750632;42.6693360199745
"oct";"tr";"crazy";"Co9";67.1937497093294;39.8679537724034;54.9346221240858
"sep";"tr";"crazy";"Co9";59.3990740668573;26.5329079665641;44.9699882859543
"apr";"hd";"month";"Co9";105.909946023339;193.976040238364;42.9485871970594
"aug";"hd";"month";"Co9";57.5463581239798;85.6805653388078;28.0808760580987
"dec";"hd";"month";"Co9";278.043611687088;157.572181674425;62.7220256618855
"feb";"hd";"month";"Co9";125.581314958343;297.49027448292;56.5123637329696
"jan";"hd";"month";"Co9";177.670809832867;336.152862370358;44.5115902226965
"jul";"hd";"month";"Co9";48.383020437615;92.0593760487043;29.420571225873
"jun";"hd";"month";"Co9";10.2102889283311;90.633530062574;20.1835374330755
"mar";"hd";"month";"Co9";52.9425789574579;287.511905491433;61.2774694824998
"may";"hd";"month";"Co9";84.6970089987441;125.566612966658;46.0416300322682
"nov";"hd";"month";"Co9";336.758444586027;54.6467076723398;31.6565333234109
"oct";"hd";"month";"Co9";295.453747085168;75.1901774860063;24.230105558353
"sep";"hd";"month";"Co9";175.575956972094;72.6612121665259;42.5650799698939
"apr";"str";"month";"Co9";96.7935948294101;59.1399048532779;54.0776502932047
